"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","BOOKERCD","reason","GDLINEHI","opafy","SENTRNGE"
"48825","7","2017","120","120","3","0","0","120","0","0","0","0","1","0","0","3","0","41","12","0","0","","2S1.1",2017,NA
"48826","7","2017","36","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","41","2","1","4","19 500","2L1.2",2017,NA
"48827","2","2017","12","70","0","0","1","0","0","0","1","0","2","-3","0","3","1","22","32","0","10","2 3 4 1206 15 60 61 1200 1200 1205","2D1.1",2017,NA
"48828","7","2017","0","0","0","0","0","0","0","0","NA","0","4","0","0","1","0","37","16","0","0","1211 17 673 703","2X5.2",2017,NA
"48829","7","2017","15","21","11","0","0","0","0","0","NA","0","1","0","0","3","0","51","6","1","8","1200 1200","2L1.2",2017,NA
"48830","7","2017","10","15","9","0","0","0","0","0","NA","0","1","0","0","3","0","30","3","1","6","48","2L1.2",2017,NA
"48831","7","2017","0","0","0","0","0","0","0","0","NA","0","2","-4","0","2","0","34","34","0","0","","2S1.1",2017,NA
"48832","7","2017","144","262","1","0","0","120","0","0","0","0","1","0","2","3","0","21","21","0","5","19","2D1.1",2017,NA
"48833","7","2017","2.13","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","42","NA","1","0","","2L1.2",2017,NA
"48834","7","2017","0.1","46","0","0","0","0","0","0","0","0","NA","-4","0","1","0","31","22","0","10","2 3 1206 11 17 44 53 60 61 650 1200 673 703 847 865","2D1.1",2017,NA
"48835","11","2016","8","18","0","0","0","60","0","0","1","0","1","-4","0","3","0","23","6","1","7","1206 40 44 60 61 650","2D1.1",2017,NA
"48836","7","2017","57","57","5","0","0","0","0","0","NA","0","2","0","2","1","0","53","11","0","0","","2S1.1",2017,NA
"48837","5","2017","210","210","2","0","0","120","0","0","0","1","1","0","0","3","0","27","8","0","0","","2D1.1",2017,NA
"48838","7","2017","30","30","5","0","0","0","0","0","NA","0","1","0","0","3","0","39","6","1","0","","2L1.2",2017,NA
"48839","7","2017","41","33","17","0","0","0","0","0","NA","0","1","0","0","1","0","27","21","0","0","","2K2.1",2017,NA
"48840","7","2017","24","33","0","0","0","0","0","0","NA","0","3","0","0","1","0","50","24","0","7","2 3 4 1206 7 60 61 673 740","2B1.1",2017,NA
"48841","7","2017","84","84","10","0","1","0","0","0","0","0","1","0","0","3","0","35","6","0","0","","2D1.1",2017,NA
"48842","7","2017","0","0","0","0","0","0","0","0","NA","0","2","0","0","1","0","70","16","0","0","","2B1.1",2017,NA
"48843","7","2017","12.03","18","14","0","0","0","0","0","NA","0","1","0","0","3","0","50","0","1","10","61","2L1.2",2017,NA
"48844","7","2017","30","24","6","0","0","0","0","0","NA","0","1","0","0","3","0","33","12","1","0","","2L1.2",2017,NA
"48845","7","2017","15","24","5","0","0","0","0","0","NA","0","1","0","0","3","0","32","9","1","10","61","2L1.2",2017,NA
"48846","11","2016","10","NA","1","0","NA","0","NA","NA","NA","0","2","NA","NA","6","1","29","12","0","0","","NA",2017,NA
"48847","7","2017","21","21","3","0","0","0","0","0","NA","0","1","0","0","3","0","41","11","1","0","","2L1.2",2017,NA
"48848","7","2017","0","0","0","0","0","0","0","0","NA","0","2","0","0","3","1","50","6","0","0","","2L2.2",2017,NA
"48849","7","2017","30","24","6","0","0","0","0","0","NA","0","1","0","0","3","0","40","21","0","0","48","2L1.1",2017,NA
"48850","7","2017","8","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","37","3","1","10","61","2L1.2",2017,NA
"48851","7","2017","24","24","7","0","0","0","0","0","NA","0","1","0","0","2","0","53","12","0","0","48","2L1.1",2017,NA
"48852","7","2017","45.92","60","7","0","0","0","0","0","NA","0","1","0","0","3","0","37","6","0","7","47","2K2.1",2017,NA
"48853","5","2017","0.23","0","0","0","0","0","0","0","0","0","2","0","0","2","0","56","11","0","0","","2D1.1",2017,NA
"48854","5","2017","18","46","5","0","0","0","0","0","0","0","1","0","0","2","0","35","12","0","10","1206 1211 15 16 650 703","2D1.1",2017,NA
"48855","5","2017","78","87","5","0","0","60","0","0","0","0","1","0","0","2","0","40","34","0","10","2 3 15 64 703 826 1211","2D1.1",2017,NA
"48856","5","2017","60","70","9","0","0","0","0","0","0","0","2","0","0","2","0","34","21","0","10","1206 11 15 16 17 650 664 686","2D1.1",2017,NA
"48857","11","2016","120","168","3","0","0","60","0","0","0","0","1","0","3","3","0","38","3","1","10","2 1206 1208 61 652 675","2D1.1",2017,NA
"48858","6","2017","70","188","14","0","0","60","1","0","0","0","1","0","0","2","0","29","21","0","10","2 3 60 1200 1200 650","2D1.1",2017,NA
"48859","5","2017","12","12","0","0","0","0","0","0","NA","0","2","0","0","1","0","29","34","0","0","","2C1.1",2017,NA
"48860","6","2017","0","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","1","0","55","NA","0","0","","NA",2017,NA
"48861","6","2017","24","37","0","0","0","0","0","0","1","0","1","0","0","3","0","27","12","1","10","14 16 63 703 847","2D1.1",2017,NA
"48862","7","2017","72","63","3","0","0","0","0","0","NA","0","1","0","0","3","0","33","12","0","0","","2K2.1",2017,NA
"48863","6","2017","37","37","6","0","0","0","0","0","NA","0","1","0","0","2","0","22","9","0","0","","2K2.1",2017,NA
"48864","5","2017","24","30","0","0","0","0","0","0","0","0","1","0","0","3","0","29","2","1","7","500","2D1.8",2017,NA
"48865","7","2017","33","57","0","0","0","0","0","0","1","0","1","0","0","3","0","27","3","0","10","1206 12 15 1209 44 692 703 831","2D1.1",2017,NA
"48866","7","2017","0","0","0","0","0","0","0","0","NA","0","3","0","0","3","0","56","12","1","0","","2B1.1",2017,NA
"48867","7","2017","60.53","60","0","0","0","60","0","0","0","0","1","0","0","3","0","29","9","0","0","","2D1.2",2017,NA
"48868","11","2016","8","18","5","0","0","0","0","0","NA","0","1","0","0","3","1","37","37","1","6","48","2L1.2",2017,NA
"48869","7","2017","181","240","9","0","0","240","0","0","0","0","1","0","0","1","0","50","10","0","5","19 2 3 60 61","2D1.1",2017,NA
"48870","7","2017","0","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","36","NA","1","0","","NA",2017,NA
"48871","7","2017","12.03","10","0","0","0","0","0","0","NA","0","3","0","0","3","0","43","34","0","0","","2B1.1",2017,NA
"48872","7","2017","120","135","0","0","0","120","0","0","NA","0","1","0","0","3","0","28","12","0","7","34 703 830 847","2G2.1",2017,NA
"48873","7","2017","33","60","3","0","0","0","0","0","0","0","1","0","0","3","0","58","6","0","5","11 14 19 703 834 1206 11 14 650 703 834","2D1.1",2017,NA
"48874","7","2017","37","37","1","0","0","0","0","0","0","0","1","0","0","3","0","50","6","1","0","","2D1.1",2017,NA
"48875","7","2017","132","120","0","1","0","120","0","0","0","0","1","0","0","3","0","25","21","0","4","1205","2D1.1",2017,NA
"48876","7","2017","0","0","0","0","0","0","0","0","NA","0","4","0","0","1","0","48","34","0","0","","2X5.2",2017,NA
"48877","7","2017","66","70","6","0","0","60","0","0","0","0","1","0","4","2","0","26","34","0","10","2 3 16 17 60 61 685","2D1.1",2017,NA
"48878","7","2017","15","24","5","0","0","0","0","0","NA","0","1","0","0","3","0","33","4","1","8","17 1200 1200 703","2L1.2",2017,NA
"48879","11","2016","13.03","30","0","0","0","0","0","0","1","0","1","0","0","3","0","32","6","1","10","17 44 61 650 1200 668 831","2D1.1",2017,NA
"48880","7","2017","150","262","9","0","1","120","1","0","0","0","1","0","0","2","0","39","23","0","5","19","2D1.1",2017,NA
"48881","7","2017","63","63","3","0","0","0","0","0","0","0","1","0","0","3","0","31","32","1","0","","2D1.1",2017,NA
"48882","7","2017","6","2","5","0","0","0","0","0","NA","0","1","0","0","3","0","40","6","1","0","48","2L1.2",2017,NA
"48883","7","2017","72","84","12","0","0","60","0","0","0","0","1","0","0","1","1","28","34","0","7","60 61 500","2D1.1",2017,NA
"48884","6","2017","6","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","28","9","1","10","61 1205","2L1.2",2017,NA
"48885","7","2017","15","70","0","0","0","0","0","0","1","0","1","-2","0","3","1","28","34","0","6","48 15 16 17 60 61 650 1203 692 703 826","2D1.1",2017,NA
"48886","7","2017","140","170","14","1","0","60","0","0","0","0","1","0","0","3","0","34","21","0","10","2 3","2D1.1",2017,NA
"48887","7","2017","57","57","7","0","0","0","0","0","NA","0","1","0","0","2","0","21","11","0","0","","2K2.1",2017,NA
"48888","7","2017","46","46","8","0","0","0","0","0","0","0","1","0","0","3","0","39","10","1","0","","2D1.1",2017,NA
"48889","7","2017","70","70","11","0","0","60","0","0","0","0","1","0","0","3","1","43","8","0","0","703","2D1.1",2017,NA
"48890","10","2016","60","87","1","0","1","60","0","0","0","0","1","0","0","1","0","21","12","0","10","2 3 11 1209 1200","2D1.1",2017,NA
"48891","10","2016","8","12","5","0","0","0","0","0","NA","0","1","0","0","6","0","23","21","0","10","17 64","2P1.1",2017,NA
"48892","11","2016","120","130","4","1","0","60","0","0","NA","0","1","0","0","2","0","31","12","0","10","17 61","2K2.1",2017,NA
"48893","7","2017","42","21","3","0","0","0","0","0","NA","0","1","0","0","3","0","47","6","1","3","2 3 4 1200 61 1200 1200","2L1.2",2017,NA
"48894","7","2017","0","10","0","0","0","0","0","0","NA","0","2","-4","0","3","1","37","34","0","10","2 14 17 60 61 831","2S1.3",2017,NA
"48895","7","2017","0","0","0","0","0","0","0","0","NA","0","2","0","0","2","0","37","34","0","0","","2B1.1",2017,NA
"48896","7","2017","360","9996","3","0","1","120","0","0","0","0","1","0","4","3","0","47","12","1","5","19","2S1.1",2017,NA
"48897","7","2017","27","27","5","0","0","0","0","0","0","0","2","0","0","3","0","27","34","0","7","703","2D1.1",2017,NA
"48898","7","2017","7","4","2","0","0","0","0","0","NA","0","1","0","0","3","0","25","10","1","0","","2L1.2",2017,NA
"48899","7","2017","60","60","3","0","1","60","0","0","0","0","1","0","0","2","0","57","11","0","0","","2D1.1",2017,NA
"48900","7","2017","51","41","0","0","0","0","0","0","NA","1","2","0","0","1","0","68","34","0","0","","2T1.1",2017,NA
"48901","7","2017","10","8","2","0","0","0","0","0","NA","0","1","0","0","3","1","43","8","1","0","","2L2.2",2017,NA
"48902","7","2017","120","120","12","0","0","60","0","0","0","0","1","0","0","1","0","38","12","0","0","","2D1.1",2017,NA
"48903","11","2016","36","120","0","0","0","0","0","0","NA","0","2","0","4","1","0","51","24","0","10","2 3 4 7 17 1200 61 1200 668 679","2B1.1",2017,NA
"48904","7","2017","0","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","42","NA","1","0","","NA",2017,NA
"48905","7","2017","12","18","5","0","0","0","0","0","NA","0","1","0","0","3","0","39","6","1","10","61","2L1.2",2017,NA
"48906","7","2017","72","90","6","1","1","60","0","0","0","0","1","0","0","3","0","26","21","0","7","2 3 500","2D1.1",2017,NA
"48907","7","2017","12","0","3","0","0","0","0","0","NA","0","2","0","0","1","0","35","10","0","3","4 1200","2B1.1",2017,NA
"48908","7","2017","151","97","0","0","0","0","0","0","NA","0","3","0","0","1","0","53","16","0","3","2 3 4 60 66","2B1.1",2017,NA
"48909","7","2017","18","21","9","0","0","0","0","0","NA","0","1","0","0","2","0","33","21","0","10","2 60 61 1209 1205","2K2.1",2017,NA
"48910","7","2017","2","4","3","0","0","0","0","0","NA","0","1","0","0","3","0","29","NA","1","10","2 3 61 1200 1205","2L1.2",2017,NA
"48911","7","2017","6","2","4","0","0","0","0","0","NA","0","2","0","0","2","1","30","11","0","0","","2B1.1",2017,NA
"48912","7","2017","222","210","9","0","1","0","0","0","NA","1","1","0","0","2","0","35","34","0","0","","2B3.1",2017,NA
"48913","7","2017","24","30","0","0","0","60","0","0","1","0","1","0","0","2","0","43","11","0","5","19 2 3 4 15 17 62 1200 673 826","2D1.1",2017,NA
"48914","11","2016","41","41","0","0","0","0","0","0","1","0","2","0","0","1","0","48","23","0","0","","2D1.1",2017,NA
"48915","7","2017","20","33","18","0","0","0","0","0","NA","0","1","0","0","2","0","36","22","0","10","2 3 59 60 61 650 673 826","2A6.1",2017,NA
"48916","7","2017","8","46","0","0","0","0","0","0","1","0","3","-4","0","3","1","21","34","0","6","48 2 3 60 650","2D1.1",2017,NA
"48917","7","2017","54","70","12","0","0","0","0","0","NA","0","1","0","0","1","0","37","21","0","10","2 3 4 15 16 17 61","2K2.1",2017,NA
"48918","7","2017","14","33","6","0","0","0","0","0","NA","0","1","0","3","2","0","25","32","0","5","19","2B1.1",2017,NA
"48919","7","2017","27","70","0","0","0","0","0","0","1","0","3","-2","0","3","1","24","22","0","6","48 2 3 60 650","2D1.1",2017,NA
"48920","7","2017","128","151","0","0","0","120","0","0","0","0","2","0","0","2","0","62","4","1","10","2 3 4 1206 1205","2D1.1",2017,NA
"48921","7","2017","0","0","1","0","0","0","0","0","NA","0","NA","0","0","3","0","36","NA","1","0","","2L1.2",2017,NA
"48922","7","2017","24","24","8","0","0","0","0","0","NA","0","1","0","0","2","0","25","11","0","0","","2K2.1",2017,NA
"48923","7","2017","0","0","0","0","0","0","0","0","NA","0","NA","0","0","3","0","22","NA","1","0","","2L1.2",2017,NA
"48924","7","2017","60","NA","0","1","NA","60","0","0","NA","0","3","NA","NA","2","0","51","12","0","0","","NA",2017,NA
"48925","11","2016","27","21","1","0","0","0","0","0","NA","0","1","0","0","3","0","29","10","0","0","","2A2.2",2017,NA
"48926","7","2017","60","92","13","0","0","0","0","0","NA","0","1","0","0","2","0","27","11","0","10","11 1211 15 61 668 826","2K2.1",2017,NA
"48927","7","2017","108","87","0","0","0","60","0","0","1","0","1","0","0","3","0","33","34","0","0","","2D1.1",2017,NA
"48928","7","2017","24","41","0","0","0","0","0","0","NA","0","2","0","0","3","0","47","12","0","5","19","2B1.1",2017,NA
"48929","7","2017","37","70","0","0","0","0","0","0","1","0","1","-2","0","3","0","38","16","1","6","48 44","2D1.1",2017,NA
"48930","7","2017","32","42","0","0","0","24","0","0","NA","0","2","0","0","2","0","41","12","0","10","831","2B1.1",2017,NA
"48931","7","2017","36","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","32","10","1","2","1205 1200 61 1200 652","2L1.2",2017,NA
"48932","7","2017","60","30","6","0","0","0","0","0","NA","0","1","0","0","3","0","56","3","1","3","1200 61 1200","2L1.2",2017,NA
"48933","7","2017","18","33","0","0","0","0","0","0","NA","0","2","0","0","3","0","50","34","0","10","60 650 1209","2B1.1",2017,NA
"48934","7","2017","10","10","6","0","0","0","0","0","0","0","2","0","0","1","1","31","34","0","10","1 1211 15 55 673 676 1209 831","2D1.1",2017,NA
"48935","7","2017","2.49","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","31","NA","1","0","","2L1.2",2017,NA
"48936","11","2016","21","24","7","0","0","0","0","0","NA","0","1","0","0","3","0","56","4","1","6","48","2L1.2",2017,NA
"48937","7","2017","15","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","43","9","1","0","","2L1.2",2017,NA
"48938","7","2017","120","135","4","0","0","120","0","0","0","0","1","0","0","3","0","31","22","0","10","2 3 313","2D1.1",2017,NA
"48939","7","2017","12.03","15","5","0","0","0","0","0","NA","0","1","0","0","1","1","37","21","0","10","2 60 61","2J1.3",2017,NA
"48940","7","2017","8","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","67","4","1","0","","2L1.2",2017,NA
"48941","7","2017","2.23","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","32","NA","1","0","","2L1.2",2017,NA
"48942","7","2017","17","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","38","9","1","0","","2L1.2",2017,NA
"48943","7","2017","6","30","0","0","0","0","0","0","NA","0","2","0","0","1","0","50","24","0","5","19 3 60 61","2B1.1",2017,NA
"48944","7","2017","2.2","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","41","NA","1","0","","2L1.2",2017,NA
"48945","7","2017","31","30","5","0","0","0","0","0","NA","0","1","0","0","3","0","35","3","1","0","","2L1.2",2017,NA
"48946","7","2017","11","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","27","5","1","0","","2L1.2",2017,NA
"48947","11","2016","6","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","35","12","1","0","48","2L1.2",2017,NA
"48948","7","2017","4.23","0","10","0","0","0","0","0","NA","0","1","0","0","3","0","35","21","0","0","","2X4.1",2017,NA
"48949","7","2017","2.1","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","44","NA","1","0","","2L1.2",2017,NA
"48950","7","2017","2.39","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","29","NA","1","0","","2L1.2",2017,NA
"48951","7","2017","8","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","22","9","1","0","","2L1.2",2017,NA
"48952","7","2017","0","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","31","NA","1","0","","NA",2017,NA
"48953","7","2017","6","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","38","0","1","10","15 61 1205 826","2L1.2",2017,NA
"48954","7","2017","121","121","3","0","1","0","0","0","0","0","1","0","0","3","0","32","12","1","0","","2D1.1",2017,NA
"48955","7","2017","8","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","31","9","1","0","","2L1.2",2017,NA
"48956","7","2017","6","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","43","6","1","0","","2L1.2",2017,NA
"48957","7","2017","8","8","2","0","0","0","0","0","NA","0","1","0","0","3","1","38","9","1","0","","2L1.2",2017,NA
"48958","11","2016","10.07","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","40","9","1","0","","2L1.2",2017,NA
"48959","7","2017","36","30","0","0","0","60","0","0","1","0","1","0","0","3","0","37","3","1","0","","2D1.1",2017,NA
"48960","7","2017","7","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","28","5","1","0","","2L1.2",2017,NA
"48961","7","2017","78","37","4","0","0","0","0","0","NA","0","1","0","0","2","0","41","21","0","3","2 3 4 61","2K2.1",2017,NA
"48962","7","2017","18","18","0","0","0","0","0","0","NA","0","2","0","0","2","1","52","24","0","0","","2B1.1",2017,NA
"48963","7","2017","188","188","9","0","0","180","0","1","NA","0","1","0","0","1","0","39","21","0","0","","2K2.1",2017,NA
"48964","7","2017","60","60","0","0","0","0","0","0","NA","0","2","0","0","1","0","56","16","0","0","1","2C1.1",2017,NA
"48965","7","2017","0","24","0","0","0","0","0","0","NA","0","3","-2","0","6","0","38","32","0","5","19 2 7 60 61 650 673 777","2T1.4",2017,NA
"48966","7","2017","18","46","1","0","0","0","0","0","NA","0","2","0","0","1","0","50","21","0","10","2 17 61","2K2.1",2017,NA
"48967","7","2017","46","70","6","0","0","0","0","0","0","0","1","0","0","3","0","45","11","0","6","48","2D1.1",2017,NA
"48968","7","2017","0","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","41","12","1","0","","2L1.2",2017,NA
"48969","11","2016","18","18","4","0","0","0","0","0","0","0","1","-4","0","3","0","28","6","1","0","","2D1.1",2017,NA
"48970","5","2017","0.03","10","1","0","0","0","0","0","NA","0","2","0","0","1","0","43","16","0","5","19","2T1.1",2017,NA
"48971","7","2017","24","30","9","0","0","0","0","0","NA","0","1","0","0","3","0","27","9","1","6","48 3 1206","2L1.2",2017,NA
"48972","7","2017","188","188","19","0","1","60","0","0","0","0","1","0","0","3","0","29","7","0","0","","2D1.1",2017,NA
"48973","7","2017","135","151","7","0","1","120","0","0","0","0","1","0","0","1","1","37","21","0","8","1200","2D1.1",2017,NA
"48974","7","2017","37","30","1","0","0","60","0","0","1","0","1","0","0","1","0","26","9","0","0","","2D1.1",2017,NA
"48975","7","2017","30","46","12","0","0","0","0","0","0","0","1","0","0","3","0","34","21","0","6","48 500 703","2D1.1",2017,NA
"48976","7","2017","14","8","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","NA","0","24","NA","0","0","","NA",2017,NA
"48977","7","2017","12.03","15","8","0","0","0","0","0","NA","0","1","0","0","3","0","38","8","1","6","48","2L1.2",2017,NA
"48978","7","2017","155","151","3","0","1","0","0","0","NA","0","1","0","0","2","0","25","12","0","0","","2B3.1",2017,NA
"48979","7","2017","0","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","48","34","1","0","","2L1.2",2017,NA
"48980","11","2016","6","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","21","6","1","6","48","2L1.2",2017,NA
"48981","7","2017","51","84","7","0","1","0","0","0","0","0","2","0","2","1","1","26","34","0","5","19","2D1.1",2017,NA
"48982","7","2017","10","21","7","0","0","0","0","0","NA","0","1","0","0","3","0","44","8","1","6","48","2L1.2",2017,NA
"48983","7","2017","27","30","11","0","0","0","0","0","NA","0","1","0","0","3","0","33","6","1","6","48","2L1.2",2017,NA
"48984","7","2017","180","NA","5","1","NA","360","0","0","NA","0","1","NA","NA","2","0","21","21","0","5","19 504 697","NA",2017,NA
"48985","7","2017","57","57","0","0","0","0","0","0","NA","0","1","0","0","1","1","22","34","0","0","","2G1.3",2017,NA
"48986","7","2017","5","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","32","9","1","0","","2L1.2",2017,NA
"48987","7","2017","4.66","37","1","0","0","0","0","0","NA","0","3","0","0","1","0","36","34","0","10","1211 17 44 61 650 673 675 676 686 1203 703","2K2.1",2017,NA
"48988","7","2017","3.59","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","36","12","1","0","","2L1.2",2017,NA
"48989","7","2017","188","188","8","0","1","120","0","0","0","0","4","0","0","6","0","39","21","0","0","","2D1.1",2017,NA
"48990","7","2017","0","10","0","0","0","0","0","0","1","0","2","0","0","6","0","27","16","0","5","19","2D1.1",2017,NA
"48991","11","2016","8","18","6","0","0","0","0","0","NA","0","1","0","0","3","0","28","NA","1","6","48","2L1.2",2017,NA
"48992","7","2017","97","97","0","0","0","60","0","0","NA","0","1","0","0","1","0","35","12","0","0","","2G2.2",2017,NA
"48993","7","2017","24","30","0","0","0","0","0","0","NA","0","3","0","0","1","0","34","34","0","10","2 3 60 61 1200 673","2A3.4",2017,NA
"48994","7","2017","6","24","0","0","0","0","0","0","1","0","1","-2","0","3","0","22","12","1","7","2 3 11 61","2D1.1",2017,NA
"48995","7","2017","30","33","13","0","0","0","0","0","NA","0","1","0","0","3","0","32","8","1","6","48","2L1.2",2017,NA
"48996","7","2017","4","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","42","9","1","0","","2L1.2",2017,NA
"48997","7","2017","57","46","0","0","0","0","0","0","NA","0","1","0","0","1","0","55","12","0","0","","2K2.1",2017,NA
"48998","7","2017","420","720","1","0","0","180","0","0","NA","0","1","0","0","1","0","31","21","0","10","1206 673 741 826 831","2G2.1",2017,NA
"48999","7","2017","15","18","6","0","0","0","0","0","NA","0","1","0","0","3","0","28","1","1","6","48","2L1.2",2017,NA
"49000","7","2017","300","9996","4","0","1","120","0","0","0","0","1","0","4","1","0","33","12","0","10","1206 1205","2S1.1",2017,NA
"49001","7","2017","15","21","7","0","0","0","0","0","NA","0","1","0","0","3","0","43","6","1","6","48","2L1.2",2017,NA
"49002","10","2016","36","41","3","0","0","0","0","0","0","0","1","0","0","1","0","45","34","0","10","2 3 15 17 61","2D1.1",2017,NA
"49003","11","2016","15","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","33","6","1","0","","2L1.2",2017,NA
"49004","7","2017","10","18","4","0","0","0","0","0","NA","0","1","0","0","3","0","32","11","1","6","48","2L1.2",2017,NA
"49005","7","2017","2.92","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","22","6","1","0","","2L1.2",2017,NA
"49006","7","2017","10","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","36","21","1","6","48","2L1.2",2017,NA
"49007","7","2017","15","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","41","9","1","0","48","2L1.2",2017,NA
"49008","7","2017","6","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","32","9","1","6","48","2L1.2",2017,NA
"49009","7","2017","24","41","13","0","0","0","0","0","NA","0","1","0","0","3","0","27","11","1","6","1200 48 1200","2L1.2",2017,NA
"49010","7","2017","2.89","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","45","NA","1","0","","2L1.2",2017,NA
"49011","7","2017","96","87","3","0","1","0","0","0","NA","0","1","0","0","2","0","49","32","0","0","","2B3.1",2017,NA
"49012","7","2017","4","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","46","6","1","6","48","2L1.2",2017,NA
"49013","7","2017","188","168","4","0","0","120","0","0","0","0","1","0","2","3","0","43","10","0","0","","2D1.1",2017,NA
"49014","11","2016","36","41","20","0","0","0","0","0","0","0","1","0","0","3","0","58","11","0","7","14 650 830","2D1.1",2017,NA
"49015","7","2017","7.56","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","32","2","1","0","","2L1.2",2017,NA
"49016","7","2017","0","6","0","0","0","0","0","0","NA","0","2","0","0","3","0","51","11","0","10","1209","2L1.1",2017,NA
"49017","7","2017","13","12","1","0","0","0","0","0","NA","0","1","0","0","6","0","27","12","0","0","","2A2.4",2017,NA
"49018","7","2017","50","46","1","0","0","0","0","0","NA","0","1","0","0","1","0","31","11","0","0","","2G1.3",2017,NA
"49019","7","2017","2.59","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","39","NA","1","0","","2L1.2",2017,NA
"49020","7","2017","12.03","63","2","0","0","0","0","0","0","0","1","-4","0","1","1","36","34","0","5","19 2","2D1.1",2017,NA
"49021","7","2017","12.03","18","6","0","0","0","0","0","NA","0","1","0","0","3","0","37","6","1","6","48","2L1.2",2017,NA
"49022","7","2017","240","240","8","0","0","240","0","0","0","0","1","0","0","1","1","46","3","0","0","","2D1.1",2017,NA
"49023","7","2017","0","0","0","0","0","0","0","0","NA","0","2","0","0","2","1","45","34","0","0","","2B1.1",2017,NA
"49024","7","2017","30","151","11","0","0","0","1","0","0","0","1","0","0","2","0","24","34","0","10","2 3 4 11 1211 15 17 60 61 62 313 1200 650 673 703 1209","2D1.1",2017,NA
"49025","11","2016","12.03","100","10","0","0","0","0","0","0","0","2","-2","0","1","0","39","21","0","6","1211 14 34 48 703","2D1.1",2017,NA
"49026","7","2017","30","30","14","0","0","0","0","0","NA","0","1","0","0","2","0","49","9","0","0","","2K2.1",2017,NA
"49027","7","2017","20","27","13","0","0","0","0","0","NA","0","1","0","0","2","0","36","21","0","7","2 3 4","2P1.1",2017,NA
"49028","7","2017","36.03","61","0","0","0","24","0","0","NA","1","3","0","0","1","1","65","23","0","10","2 3 11 14 60 61 1200","2S1.1",2017,NA
"49029","7","2017","292","360","12","0","1","0","0","0","0","0","1","0","4","2","0","38","21","0","7","747","2D1.1",2017,NA
"49030","7","2017","37","37","8","0","0","0","0","0","NA","0","1","0","0","3","0","34","12","1","0","48","2L1.2",2017,NA
"49031","7","2017","470","9996","6","0","0","180","0","1","NA","1","1","0","0","2","0","58","34","0","0","","2A1.1",2017,NA
"49032","7","2017","15","15","3","0","0","0","0","0","0","0","1","0","0","3","0","33","10","1","0","","2D1.1",2017,NA
"49033","7","2017","72","135","0","0","0","0","0","0","0","0","1","0","0","1","0","23","12","0","10","11 1211 15 60 61 650 1205 826","2S1.1",2017,NA
"49034","7","2017","150","92","18","0","1","0","0","0","NA","1","1","0","0","6","0","35","34","0","3","60 61 65 1200 1200 655 672 1202","2A2.2",2017,NA
"49035","7","2017","6","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","28","8","1","0","","2L1.2",2017,NA
"49036","11","2016","120","168","0","0","0","120","0","0","1","0","1","0","0","3","0","24","7","1","5","19","2D1.1",2017,NA
