"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","SENTRNGE","reason","GDLINEHI","opafy"
"30196","3","2020","1.66","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","22","NA","1","0","","2L1.2",2020
"30197","3","2020","4.56","6","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","9","1","3","48","2L1.1",2020
"30198","3","2020","72","210","0","0","0","120","0","0","1","0","1","0","0","3","0","40","0","1","3","48 2 17 60 61","2D1.1",2020
"30199","3","2020","24","63","0","0","0","120","0","0","2","0","2","-2","0","3","0","32","12","0","3","48 1206 17 204 861","2D1.1",2020
"30200","3","2020","3.92","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","32","NA","1","8","2 3 1200 61 1200","2L1.2",2020
"30201","3","2020","4","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","52","6","1","0","","2L1.2",2020
"30202","10","2019","0.03","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","26","6","1","0","","2L1.2",2020
"30203","3","2020","6","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","20","9","1","3","48","2L1.2",2020
"30204","3","2020","30","30","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","36","NA","1","0","","NA",2020
"30205","3","2020","30","70","0","0","0","120","0","0","1","0","1","-2","0","3","1","29","34","0","3","48 44 1200","2D1.1",2020
"30206","3","2020","0.03","15","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","35","NA","1","3","48","NA",2020
"30207","3","2020","6","6","5","0","0","0","0","0","NA","0","1","0","0","3","0","43","11","1","0","","2L1.2",2020
"30208","3","2020","12.03","57","0","0","0","120","0","0","1","0","3","0","0","3","1","24","9","0","2","19 2 1206 11 17 60 61 62 63 64","2D1.1",2020
"30209","3","2020","3.82","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","21","NA","1","0","","2L1.2",2020
"30210","3","2020","4.3","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","9","1","0","","2L1.2",2020
"30211","3","2020","0.03","24","0","0","0","0","0","0","NA","0","2","0","0","2","1","41","34","0","2","19 2 3 60 61 703 1209 777","2T1.4",2020
"30212","3","2020","20","18","5","0","0","0","0","0","NA","0","1","0","0","3","0","57","0","1","0","","2L1.2",2020
"30213","10","2019","0.03","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","41","0","1","0","","2L1.2",2020
"30214","3","2020","2.3","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","48","NA","1","0","","2L1.2",2020
"30215","3","2020","6","6","5","0","0","0","0","0","NA","0","1","0","0","3","0","34","9","1","0","48","2L1.2",2020
"30216","3","2020","34","168","0","0","0","120","0","0","1","0","2","0","0","3","1","21","34","0","3","48 11","2D1.1",2020
"30217","3","2020","12.03","21","2","0","0","0","0","0","NA","0","1","0","0","1","1","37","12","0","8","16 17 686","2L1.1",2020
"30218","3","2020","1.82","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","41","NA","1","0","","2L1.2",2020
"30219","3","2020","12.03","21","1","0","0","0","0","0","NA","0","2","0","0","3","0","31","12","1","8","2 3 4 11 313 673 1203 703 826","2B1.1",2020
"30220","3","2020","60","61","13","0","0","24","0","0","NA","0","1","0","0","2","0","31","12","0","8","1 2 5 7","2B1.1",2020
"30221","3","2020","1.72","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","29","NA","1","0","","2L1.2",2020
"30222","3","2020","6","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","28","9","1","0","","2L1.2",2020
"30223","3","2020","10","15","4","0","0","0","0","0","NA","0","1","0","0","3","1","20","12","0","3","48","2L1.1",2020
"30224","10","2019","30","10","0","0","1","0","0","0","0","0","1","0","0","2","0","20","10","0","6","45 60","2D1.1",2020
"30225","10","2019","1.12","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","30","0","1","0","","2L1.2",2020
"30226","3","2020","78","63","6","0","1","0","0","0","NA","0","1","0","0","6","0","34","0","0","0","","2B3.1",2020
"30227","3","2020","10","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","36","37","1","0","","2L1.2",2020
"30228","3","2020","68","84","7","0","0","0","0","0","0","0","2","0","0","1","0","41","12","0","2","19","2S1.1",2020
"30229","3","2020","24","24","8","0","0","0","0","0","NA","0","1","0","0","3","0","22","10","0","0","","2K2.1",2020
"30230","3","2020","8","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","40","0","1","0","","2L1.2",2020
"30231","3","2020","0.03","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","19","NA","1","0","","2L1.2",2020
"30232","3","2020","0","10","0","0","0","0","0","0","NA","0","2","-4","0","1","1","41","12","0","8","2 3 1206 60 61 650 668","2S1.1",2020
"30233","3","2020","5.16","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","48","11","1","0","","2L1.2",2020
"30234","3","2020","24","70","0","0","0","120","0","0","1","0","2","-2","0","3","0","20","12","0","3","48 11 1200","2D1.1",2020
"30235","3","2020","3.78","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","56","3","1","0","","2L1.2",2020
"30236","10","2019","6","60","0","0","0","0","0","0","NA","0","3","0","0","1","1","67","34","0","2","19","2B1.1",2020
"30237","3","2020","5","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","24","10","1","3","48","2L1.2",2020
"30238","3","2020","60","87","5","0","0","60","0","0","0","0","1","0","0","3","0","30","21","0","5","1205 857","2D1.1",2020
"30239","3","2020","12.03","37","0","0","0","0","0","0","1","0","3","0","0","3","1","26","11","0","8","2 3 11 60 61 650 1203","2D1.1",2020
"30240","3","2020","9","6","0","0","0","0","0","0","NA","0","1","0","0","3","0","46","34","1","0","","2L2.2",2020
"30241","3","2020","3.12","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","53","NA","1","0","","NA",2020
"30242","3","2020","1.54","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","26","37","1","0","","2L1.2",2020
"30243","3","2020","10","15","9","0","0","0","0","0","NA","0","1","0","0","3","0","37","NA","1","3","48","2L1.2",2020
"30244","3","2020","1.64","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","25","NA","1","0","","2L1.2",2020
"30245","3","2020","6.9","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","41","NA","1","6","500","NA",2020
"30246","3","2020","24","12","0","0","0","0","0","0","NA","0","2","0","0","3","0","31","12","0","1","43 60 703 777","2K2.1",2020
"30247","10","2019","0.03","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","48","9","1","0","","2L1.2",2020
"30248","3","2020","37","63","2","0","0","120","0","0","2","0","1","-2","0","3","0","29","12","0","8","35 650 1209 875","2D1.1",2020
"30249","3","2020","470","9996","0","0","0","360","0","0","NA","1","1","0","0","6","0","34","12","0","0","","2A3.1",2020
"30250","3","2020","6.69","15","6","0","0","0","0","0","NA","0","1","0","0","3","0","36","9","1","3","48","2L1.2",2020
"30251","3","2020","1.18","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","35","NA","1","0","","2L1.2",2020
"30252","3","2020","262","262","37","0","0","180","0","1","NA","1","1","0","0","2","0","35","23","0","0","","2K2.1",2020
"30253","3","2020","0.03","18","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","39","NA","1","3","48 54 1200","NA",2020
"30254","3","2020","120","121","6","0","0","120","0","0","NA","0","1","0","0","1","0","48","16","0","4","500","2G2.2",2020
"30255","3","2020","36","41","16","0","0","0","0","0","NA","0","1","0","0","3","0","55","8","0","3","48","2L1.1",2020
"30256","3","2020","4.43","4","3","0","0","0","0","0","NA","0","1","0","0","3","0","43","12","1","0","","2L1.2",2020
"30257","3","2020","4.5","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","37","9","1","3","48","2L1.2",2020
"30258","10","2019","0.03","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","26","6","1","0","","2L1.2",2020
"30259","3","2020","188","262","7","0","0","120","1","0","0","0","1","0","0","2","0","33","32","0","8","2 3 4 1206 15 16 17 61 62 64 668 826","2D1.1",2020
"30260","3","2020","180","262","14","0","0","180","1","0","0","0","1","0","0","6","0","30","21","0","7","2 3 60","2D1.1",2020
"30261","3","2020","30","37","10","0","0","0","0","0","NA","0","1","0","0","3","0","48","21","0","3","48","2L1.1",2020
"30262","3","2020","18","15","8","0","0","0","0","0","0","0","1","0","0","6","0","42","11","0","0","","2D1.1",2020
"30263","3","2020","4.17","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","45","2","1","0","","2L1.2",2020
"30264","3","2020","10","15","8","0","0","0","0","0","NA","0","1","0","0","3","0","41","8","1","3","48","2L1.2",2020
"30265","3","2020","14.88","41","0","0","0","0","0","0","NA","0","1","0","0","3","0","21","2","1","7","11 61 777","2A2.2",2020
"30266","3","2020","30","46","8","0","0","0","0","0","NA","0","1","0","0","3","0","44","5","1","8","2 3 4 1200 61 1200 870","2L1.2",2020
"30267","3","2020","3.45","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","34","12","1","3","48 1200","2L1.2",2020
"30268","3","2020","3","8","3","0","0","0","0","0","NA","0","2","-2","0","2","1","51","23","0","8","2 3 4 17","2B1.1",2020
"30269","10","2019","33","33","0","0","0","0","0","0","NA","0","2","0","0","1","0","50","34","0","0","","2B1.1",2020
"30270","3","2020","45","45","0","0","0","24","0","0","NA","0","2","0","0","2","1","47","23","0","0","","2B1.1",2020
"30271","3","2020","54","54","4","0","0","24","0","0","NA","0","1","0","0","2","0","34","34","0","0","","2B1.1",2020
"30272","3","2020","51","97","2","0","0","120","0","0","2","0","1","-2","0","3","0","26","32","0","3","48 875","2D1.1",2020
"30273","3","2020","4.76","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","47","3","1","0","","2L1.2",2020
"30274","3","2020","1.59","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","23","9","1","0","","2L1.2",2020
"30275","3","2020","1.49","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","41","8","1","0","","2L1.2",2020
"30276","3","2020","14","33","7","0","0","0","0","0","NA","0","2","0","0","2","0","44","34","1","8","2 3 4 1206 1200 652 828","2B1.1",2020
"30277","3","2020","0","18","0","0","0","0","0","0","NA","0","2","0","0","1","0","65","24","0","8","2 3 4 11 16 1200 61 205 699 831","2S1.3",2020
"30278","3","2020","120","110","16","0","0","0","0","0","NA","0","1","0","0","3","0","32","21","0","0","","2K2.1",2020
"30279","3","2020","108","108","0","0","0","0","0","0","NA","1","2","0","0","1","0","45","34","0","0","","2G2.2",2020
"30280","10","2019","0.03","6","4","0","0","0","0","0","NA","0","1","0","0","3","0","56","9","1","0","","2L1.2",2020
"30281","3","2020","0","0","0","0","0","0","0","0","NA","0","2","0","0","3","0","35","24","1","0","","2L1.1",2020
"30282","3","2020","3.76","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","19","32","0","3","48 2 11 60 61","2L1.1",2020
"30283","3","2020","13.59","51","14","0","0","0","0","0","NA","0","1","0","0","2","0","29","9","0","7","2 3 500","2K2.1",2020
"30284","3","2020","24","21","10","0","0","0","0","0","NA","0","1","0","0","6","1","47","34","0","0","","2L1.1",2020
"30285","3","2020","0.03","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","1","0","38","NA","0","0","","NA",2020
"30286","3","2020","27","30","1","0","0","120","0","0","1","0","1","0","0","3","0","53","9","1","8","2 3 11 61 673 1200 685","2D1.1",2020
"30287","3","2020","27","27","5","0","0","0","0","0","NA","1","3","0","0","6","0","45","24","0","0","","2K2.1",2020
"30288","3","2020","15","33","0","0","0","0","0","0","NA","0","2","0","0","2","0","49","24","0","8","2 3 16 17 18 1200 44 60 61 1200 831","2B1.1",2020
"30289","3","2020","21","21","11","0","0","0","0","0","NA","0","1","0","0","3","0","36","5","1","0","","2L1.2",2020
"30290","3","2020","30","46","0","0","0","120","0","0","1","0","2","-2","0","3","0","51","23","0","3","48","2D1.1",2020
"30291","10","2019","14","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","28","0","1","0","","2L1.2",2020
"30292","3","2020","9","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","50","9","1","0","","2L1.2",2020
"30293","3","2020","5.16","12","0","0","0","0","0","0","NA","0","1","0","0","3","1","29","9","0","8","2 3 11 44 61 1200 673 826","2L1.1",2020
"30294","3","2020","9","24","9","0","0","0","0","0","NA","0","1","0","0","3","0","41","9","1","5","17 703","2L1.2",2020
"30295","3","2020","21","21","12","0","0","0","0","0","NA","0","1","0","0","3","0","50","21","0","0","","2L1.1",2020
"30296","3","2020","120","135","0","0","1","120","0","0","0","0","2","0","0","3","0","34","8","0","8","2 3 4 1200 61 1200","2D1.1",2020
"30297","3","2020","8","12","0","0","0","0","0","0","NA","0","1","0","0","3","0","22","11","0","3","48","2L1.1",2020
"30298","3","2020","37","37","7","0","0","0","0","0","NA","0","1","0","0","3","0","35","6","1","0","","2L1.2",2020
"30299","3","2020","18","51","0","0","0","120","0","0","1","0","2","-2","0","3","1","34","12","0","7","17 44 676","2D1.1",2020
"30300","3","2020","8","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","29","12","1","0","","2L1.2",2020
"30301","3","2020","60","70","8","0","0","0","0","0","NA","0","1","0","0","3","0","39","6","1","8","2 3 4 61 1212","2L1.2",2020
"30302","10","2019","12","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","37","6","1","0","","2L1.2",2020
"30303","3","2020","120","152","26","1","0","120","0","0","0","0","1","0","0","1","0","37","21","0","2","19 2 3 673","2D1.1",2020
"30304","3","2020","12.03","12","3","0","0","0","0","0","NA","0","1","0","0","3","0","39","9","1","0","","2L1.2",2020
"30305","3","2020","18","18","4","0","0","0","0","0","NA","0","2","0","0","3","0","51","21","0","0","","2L1.1",2020
"30306","3","2020","87","87","6","0","1","60","0","0","0","0","1","-2","0","2","0","32","34","0","0","","2D1.1",2020
"30307","3","2020","18","24","8","0","0","0","0","0","NA","0","1","0","0","3","0","31","5","1","3","48","2L1.2",2020
"30308","3","2020","5.68","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","48","6","1","3","48 2 3 11 61 673","2L1.2",2020
"30309","3","2020","135","120","12","0","0","120","0","0","0","0","1","0","0","1","0","40","NA","0","0","","2D1.1",2020
"30310","3","2020","30","30","10","0","0","0","0","0","NA","0","1","0","0","3","0","51","5","1","0","","2L1.2",2020
"30311","3","2020","10","10","1","0","1","0","0","0","NA","0","1","0","0","3","0","25","11","1","0","","2B1.1",2020
"30312","3","2020","8","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","24","12","1","0","","2L1.2",2020
"30313","10","2019","15","12","1","0","0","0","0","0","NA","0","1","0","0","2","0","29","34","0","0","","2K2.1",2020
"30314","3","2020","10","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","53","0","1","0","","2L1.2",2020
"30315","3","2020","2.33","0","0","0","0","0","0","0","NA","0","1","0","0","1","0","44","12","0","0","","2D2.1",2020
"30316","3","2020","37","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","25","11","1","4","37 500 11 777","2D1.1",2020
"30317","3","2020","0.03","6","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","33","NA","1","3","48","NA",2020
"30318","3","2020","36","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","24","11","0","3","48 11 15 61","2D1.1",2020
"30319","3","2020","10","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","36","5","1","0","","2L1.2",2020
"30320","3","2020","1.53","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","34","9","1","0","","2L1.2",2020
"30321","3","2020","0","8","0","0","0","0","0","0","NA","0","2","-2","0","3","1","24","12","0","3","48","2L1.1",2020
"30322","3","2020","18","18","0","0","0","0","0","0","1","0","1","-2","0","3","0","43","4","1","0","","2D1.1",2020
"30323","3","2020","5.95","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","37","33","1","0","","2L2.2",2020
"30324","10","2019","12","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","30","4","1","0","","2L1.2",2020
"30325","3","2020","18","46","0","0","0","60","0","0","1","0","1","-2","0","3","1","24","21","0","3","48 11 12 15 61 676","2D1.1",2020
"30326","3","2020","24","27","0","0","0","0","0","0","NA","0","2","0","0","3","0","22","23","0","3","48","2L1.1",2020
"30327","3","2020","18","18","1","0","0","0","0","0","1","0","1","-2","0","3","0","29","4","1","0","","2D1.1",2020
"30328","3","2020","15","24","6","0","0","0","0","0","NA","0","1","0","0","3","0","38","11","1","3","48","2L1.2",2020
"30329","3","2020","0","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","1","0","40","NA","0","0","","NA",2020
"30330","3","2020","18","18","0","0","0","0","0","0","0","0","1","-2","0","3","0","32","11","1","0","","2D1.1",2020
"30331","3","2020","0","2","2","0","0","0","0","0","NA","0","3","0","0","6","0","47","34","0","8","60 61 676 650","2A2.3",2020
"30332","3","2020","14.89","214","14","1","0","204","0","0","0","0","1","0","0","1","1","30","21","0","2","19 52","2D1.1",2020
"30333","3","2020","30","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","30","7","0","3","48 53 703","2D1.1",2020
"30334","3","2020","3.12","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","20","NA","1","0","","NA",2020
"30335","10","2019","84","108","4","0","1","0","0","0","0","0","1","0","0","2","0","34","21","0","2","19","2D1.1",2020
"30336","10","2019","0","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","22","NA","1","0","","2L1.2",2020
"30337","3","2020","3.12","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","1","30","NA","1","0","","NA",2020
"30338","3","2020","0","0","0","0","0","0","0","0","1","0","2","0","0","1","1","29","16","0","0","","2D1.1",2020
"30339","3","2020","27","24","7","0","0","0","0","0","NA","0","1","0","0","3","0","28","32","0","0","","2K2.1",2020
"30340","3","2020","6.9","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","31","NA","1","6","500","NA",2020
"30341","3","2020","5.91","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","31","NA","1","0","","NA",2020
"30342","3","2020","3.12","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","18","NA","1","0","","NA",2020
"30343","3","2020","0","0","0","0","0","NA","0","0","NA","0","3","0","0","2","0","37","34","0","0","","2X5.2",2020
"30344","3","2020","0","15","0","0","0","0","0","0","NA","0","3","0","0","6","0","47","34","0","2","17 19","2C1.2",2020
"30345","3","2020","3.12","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","1","42","NA","1","0","","NA",2020
"30346","3","2020","1","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","1","0","20","NA","0","0","","NA",2020
"30347","10","2019","16","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","44","4","1","0","","2L1.2",2020
"30348","3","2020","0.03","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","36","NA","1","0","","2L1.2",2020
"30349","3","2020","0","15","0","0","0","0","0","0","NA","0","2","0","0","3","0","41","34","0","2","19","2B1.1",2020
"30350","3","2020","360","9996","0","0","0","240","0","0","NA","1","1","0","0","1","0","38","16","0","8","38","2G2.6",2020
"30351","3","2020","168","168","26","0","1","0","0","0","0","0","1","-2","0","3","0","35","21","0","0","","2D1.1",2020
"30352","3","2020","5.16","4","3","0","0","0","0","0","NA","0","1","0","0","3","0","25","3","1","0","48","2L1.2",2020
"30353","3","2020","5.91","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","34","NA","1","0","","NA",2020
"30354","3","2020","6.9","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","34","NA","1","6","500","NA",2020
"30355","3","2020","1.97","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","1","20","NA","0","0","","NA",2020
"30356","3","2020","0.99","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","9","1","0","","2L1.2",2020
"30357","3","2020","0.95","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","19","3","1","0","","2L1.2",2020
"30358","10","2019","12.03","12","0","0","0","0","0","0","NA","0","2","0","0","1","1","42","21","0","8","2 7 61","2B1.1",2020
"30359","3","2020","0.99","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","22","21","1","0","","2L1.2",2020
"30360","3","2020","0.03","0","NA","0","NA","0","NA","NA","NA","0","1","NA","NA","3","0","30","NA","1","0","","NA",2020
"30361","3","2020","0.03","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","36","NA","1","0","","NA",2020
"30362","3","2020","5.78","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","37","5","1","8","2 3 4 16 17 60 61 703 777","2L1.2",2020
"30363","3","2020","120","168","6","0","1","120","0","0","0","0","1","0","0","1","0","33","23","0","2","19 47 17 61 673 831","2D1.1",2020
"30364","3","2020","6","10","3","0","0","0","0","0","NA","0","1","-2","0","3","0","32","11","0","8","2 3 60","2L1.1",2020
"30365","3","2020","75","NA","20","1","NA","60","NA","NA","NA","0","1","NA","NA","1","0","30","21","0","6","3 4 1206 1211 15 60 61 64 1200 500 703","NA",2020
"30366","3","2020","0.03","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","33","6","1","0","","2L1.2",2020
"30367","3","2020","1.13","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","26","6","1","0","","2L1.2",2020
"30368","3","2020","1.18","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","26","9","1","0","","2L1.2",2020
"30369","10","2019","27","21","12","0","0","0","0","0","NA","0","1","0","0","3","0","25","21","0","0","","2B1.1",2020
"30370","3","2020","1.1","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","35","6","1","0","","2L1.2",2020
"30371","3","2020","21","27","11","0","0","0","0","0","NA","0","1","0","0","3","0","42","21","0","3","48","2L1.1",2020
"30372","3","2020","2.3","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","45","9","1","0","","2L1.2",2020
"30373","3","2020","108","100","12","0","0","0","0","0","NA","0","1","0","0","2","0","38","21","0","0","","2K2.1",2020
"30374","3","2020","10","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","37","11","0","3","48","2L1.1",2020
"30375","3","2020","20","37","10","0","0","0","0","0","NA","0","1","0","0","6","0","53","21","1","3","48 777","2L1.1",2020
"30376","3","2020","1.72","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","35","NA","1","0","","2L1.2",2020
"30377","3","2020","1.05","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","31","37","1","0","","2L1.2",2020
"30378","3","2020","6","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","44","1","1","0","","2L1.2",2020
"30379","3","2020","180","180","14","0","0","180","0","1","NA","0","1","0","0","1","0","55","34","0","0","","2K2.1",2020
"30380","10","2019","0.03","4","2","0","0","0","0","0","NA","0","1","0","0","3","0","25","0","1","0","","2L1.2",2020
"30381","3","2020","36","18","21","0","0","0","0","0","NA","0","1","0","0","1","0","46","7","0","6","747","2K2.6",2020
"30382","3","2020","6.82","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","35","11","1","0","","2L1.2",2020
"30383","3","2020","48","8","2","0","0","0","0","0","0","0","1","0","0","1","0","33","34","0","6","2 3 23 60 66 703","2D1.1",2020
"30384","3","2020","3.85","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","38","12","1","0","","2L1.2",2020
"30385","3","2020","78","92","23","0","0","60","0","0","0","0","1","0","0","1","0","54","21","0","7","500","2D1.1",2020
"30386","3","2020","1.18","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","12","1","0","","2L1.2",2020
"30387","3","2020","4.07","4","3","0","0","0","0","0","NA","0","1","0","0","3","0","27","6","1","0","48","2L1.2",2020
"30388","3","2020","11","30","0","0","0","0","0","0","NA","0","2","0","0","1","0","43","16","0","4","500 703 721","2C1.8",2020
"30389","3","2020","1.22","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","28","9","1","0","","2L1.2",2020
"30390","3","2020","4","4","5","0","0","0","0","0","NA","0","1","0","0","3","0","26","11","0","0","","2P1.1",2020
"30391","10","2019","330","292","9","0","1","60","0","0","0","0","1","0","0","1","0","35","21","0","0","","2D1.1",2020
"30392","3","2020","1.08","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","21","31","1","0","","2L1.2",2020
"30393","3","2020","1.13","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","44","6","1","0","","2L1.2",2020
"30394","3","2020","5.78","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","41","10","1","3","48","2L1.2",2020
"30395","3","2020","3.71","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","23","8","1","3","48","2L1.2",2020
"30396","3","2020","1.1","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","21","21","1","0","","2L1.2",2020
"30397","3","2020","3.46","0","0","0","0","0","0","0","NA","0","1","-3","0","3","0","25","12","1","0","","2L1.1",2020
"30398","3","2020","9","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","39","4","1","6","1205","2L1.2",2020
"30399","3","2020","66","87","0","0","0","120","0","0","1","0","1","0","0","1","1","46","16","0","8","1211 61 65 777","2D1.1",2020
"30400","3","2020","0.03","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","25","NA","1","0","","2L1.2",2020
"30401","3","2020","30","37","9","0","0","0","0","0","NA","0","1","0","0","1","0","42","12","0","5","1200 1200","2K2.1",2020
"30402","10","2019","96","110","20","0","0","60","0","0","0","0","1","0","0","1","0","42","34","0","8","2 3 4 1206 60 61 62 63 64 650 1206 673","2D1.1",2020
"30403","3","2020","1.59","0","1","0","0","0","0","0","NA","0","1","0","0","3","1","21","12","1","0","","2L1.2",2020
"30404","3","2020","37","30","1","0","0","60","0","0","1","0","1","0","0","3","0","32","21","0","0","","2D1.1",2020
"30405","3","2020","90","130","10","1","0","120","0","0","0","0","1","0","0","2","0","43","34","0","2","19","2D1.1",2020
"30406","3","2020","1.15","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","45","6","1","0","","2L1.2",2020
"30407","3","2020","16","10","8","0","0","0","0","0","NA","0","1","-2","0","2","0","33","34","0","0","","2L1.1",2020
"30408","3","2020","10","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","41","0","1","0","","2L1.2",2020
"30409","3","2020","18","15","5","0","0","0","0","0","NA","0","1","0","0","3","0","30","11","1","0","","2L1.2",2020
"30410","3","2020","37","46","1","0","0","0","0","0","1","0","1","-2","0","3","1","26","23","0","4","762","2D1.1",2020
"30411","3","2020","30","37","9","0","0","0","0","0","NA","0","1","0","0","3","0","53","10","1","3","48","2L1.2",2020
"30412","3","2020","1.58","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","0","1","0","","2L1.2",2020
"30413","10","2019","1.54","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","27","9","1","0","","2L1.2",2020
"30414","3","2020","5","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","25","6","1","0","","2L1.2",2020
"30415","3","2020","6","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","47","6","1","0","","2L1.2",2020
"30416","3","2020","24","18","0","0","0","0","0","0","NA","0","1","0","0","6","0","23","16","1","0","","2S1.1",2020
"30417","3","2020","0.03","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","25","NA","1","0","","NA",2020
"30418","3","2020","6","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","21","8","1","3","48 500 500 660","2L1.2",2020
